order_id,product_id,qty,unit_price,discount
O043018,P04401,1,24.63,0.1
O048365,P02208,3,9.23,0.2
O048365,P01653,1,41.29,0.2
O008967,P01138,2,17.59,0.1
O025016,P01921,3,27.15,0.0
O025016,P03827,2,119.68,0.1
O025016,P00323,1,63.06,0.2
O020360,P01161,3,17.42,0.0
O020360,P04872,3,20.24,0.0
O020360,P01927,1,22.76,0.0
O012178,P04250,1,73.84,0.05
O012178,P04216,3,11.3,0.0
O012178,P04250,1,73.84,0.0
O019546,P01257,3,23.62,0.2
O019085,P01734,1,42.44,0.0
O019085,P91344,2,105.88,0.0
O019085,P01556,1,17.93,0.0
O028065,P02987,1,73.1,0.1
O028065,P01134,1,16.39,0.1
O028065,P03887,1,59.81,0.0
O010250,P04606,1,157.97,0.0
O005326,P91937,2,8.79,0.0
O001580,P04349,2,36.88,0.1
O018523,P01880,3,25.35,0.05
O012042,P02379,1,34.49,0.0
O048079,P02647,1,222.08,0.1
O048079,P01704,2,94.27,0.1
O043248,P91875,1,26.26,0.05
O043248,P01767,1,23.12,0.1
O043248,P04142,3,16.5,0.2
O043248,P02000,1,60.93,0.0
O043248,P04142,1,16.5,0.0
O040467,P03575,2,96.36,0.0
O040467,P02136,1,15.62,0.1
O040467,P01173,1,16.15,0.0
O040467,P02232,1,4.62,0.0
O011747,P01935,1,3.65,0.0
O044085,P01855,2,13.24,0.0
O044085,P01273,1,3.54,0.1
O008865,P00004,1,42.69,0.05
O008865,P04572,1,14.59,0.1
O008865,P02401,1,74.14,0.2
O008865,P03928,1,72.84,0.0
O008865,P02401,2,74.14,0.1
O021991,P00966,3,60.51,0.05
O025649,P00920,1,88.06,0.1
O025649,P03022,3,11.38,0.1
O025649,P04208,2,90.02,0.0
O002618,P02104,1,39.41,0.2
O005688,P00393,1,13.05,0.1
O005688,P02394,1,25.24,0.0
O005688,P00393,1,13.05,0.0
O016393,P01863,2,12.67,0.0
O006824,P00836,1,30.58,0.0
O014284,P04593,1,9.65,0.0
O014284,P01702,3,71.98,0.1
O010778,P03867,3,5.39,0.0
O010778,P02644,1,37.14,0.0
O033099,P01472,1,46.74,0.2
O007712,P00403,3,10.66,0.0
O007712,P00534,1,35.07,0.0
O021423,P01895,2,44.19,0.1
O009254,P00939,3,7.31,0.1
O015675,P01391,1,109.18,0.0
O015675,P00580,1,59.42,0.0
O015675,P03606,3,19.83,0.05
O039930,P04354,2,82.27,0.0
O039930,P03538,2,18.72,0.05
O039930,P03538,1,18.72,0.05
O039930,P00212,1,13.65,0.0
O039930,P00951,1,15.49,0.05
O046264,P03120,3,10.11,0.0
O000081,P00357,1,155.88,0.05
O000081,P01444,1,130.01,0.2
O000081,P02138,1,138.55,0.0
O040188,P02467,2,17.88,0.0
O040188,P00777,1,54.91,0.05
O034752,P02931,2,161.48,0.0
O034752,P00344,2,38.15,0.1
O034752,P00269,3,30.49,0.1
O043038,P03104,3,61.18,0.0
O024100,P91647,1,216.16,0.0
O015474,P01416,3,96.31,0.2
O043981,P02033,1,8.03,0.05
O001520,P00431,1,33.55,0.2
O009362,P02446,1,14.88,0.0
O011579,P01726,1,67.83,0.2
O038161,P03264,2,12.29,0.0
O023033,P02821,2,23.25,0.2
O015249,P03799,2,48.94,0.05
O015249,P01278,3,7.56,0.0
O015249,P04762,1,22.98,0.0
O028895,P03385,1,13.94,0.2
O015519,P01347,2,107.55,0.0
O015519,P00960,2,23.9,0.1
O029767,P01282,1,48.16,0.0
O040352,P00582,1,11.6,0.0
O040352,P04372,1,24.23,0.0
O040352,P04875,2,121.54,0.05
O005831,P01214,1,6.97,0.0
O020163,P04119,1,25.72,0.0
O020163,P04244,3,28.05,0.05
O020163,P04244,1,28.05,0.1
O029842,P01698,1,29.03,0.05
O017659,P00432,1,19.89,0.05
O021325,P01358,1,28.05,0.0
O021325,P03008,3,22.42,0.0
O021325,P01358,1,28.05,0.0
O015493,P03577,3,63.15,0.05
O018262,P03234,1,17.5,0.1
O018262,P03787,2,14.21,0.0
O021948,P01125,2,39.14,0.05
O021948,P01125,1,39.14,0.0
O016799,P02764,1,28.87,0.0
O016799,P02760,1,2.64,0.05
O016799,P01683,1,10.32,0.05
O027210,P01073,3,13.55,0.0
O006639,P03579,1,42.54,0.0
O003325,P04601,1,24.35,0.0
O049162,P01765,1,51.65,0.05
O032554,P04197,2,21.45,0.2
O032554,P04550,2,22.58,0.0
O028652,P02104,1,39.41,0.05
O028652,P02104,2,39.41,0.0
O028652,P02150,1,26.26,0.0
O028652,P03913,2,14.85,0.0
O028652,P00468,1,4.29,0.0
O038104,P00183,3,110.39,0.1
O038104,P00661,3,25.8,0.1
O038104,P03100,1,31.56,0.0
O037326,P01801,2,2.31,0.0
O037326,P01608,2,9.22,0.0
O042616,P00497,1,45.91,0.2
O042616,P00089,2,27.78,0.05
O029829,P04949,3,22.38,0.1
O029829,P03078,1,19.8,0.05
O049259,P02728,3,4.82,0.1
O029940,P04131,3,9.67,0.1
O047625,P04333,1,97.26,0.0
O047625,P03486,1,71.63,0.0
O047625,P00171,2,42.14,0.0
O021677,P03637,1,7.65,0.0
O026999,P02662,1,34.17,0.2
O017956,P01833,2,17.27,0.1
O017956,P04574,1,89.86,0.0
O048723,P91608,1,26.58,0.0
O030310,P03151,2,27.91,0.0
O030310,P02492,2,24.36,0.0
O030310,P03534,3,116.93,0.0
O030310,P00438,2,16.67,0.2
O044633,P03017,1,23.81,0.0
O044633,P03017,2,23.81,0.0
O044633,P02797,1,5.27,0.0
O044026,P00073,1,23.22,0.05
O044026,P04520,3,2.66,0.0
O033850,P04338,2,11.86,0.05
O033850,P03738,1,20.12,0.0
O037291,P03232,2,27.55,0.2
O044056,P90908,3,51.0,0.0
O044056,P00691,3,19.69,0.2
O032463,P02353,2,16.01,0.1
O015346,P04416,1,17.84,0.2
O028366,P04977,1,5.3,0.0
O028366,P02858,1,33.98,0.2
O028366,P04028,3,10.29,0.1
O007807,P01446,3,2.45,0.1
O007807,P03390,2,111.65,0.0
O010259,P01874,2,10.46,0.0
O010259,P03946,2,21.59,0.05
O010259,P02412,2,36.65,0.2
O035298,P03765,1,8.23,0.0
O035298,P01432,2,11.24,0.0
O007983,P04106,2,26.0,0.1
O007983,P03939,1,33.25,0.0
O007983,P00365,1,14.99,0.1
O007983,P04765,2,17.62,0.0
O039372,P03054,1,59.0,0.0
O031972,P03475,1,57.67,0.1
O042218,P02277,1,3.31,0.0
O000371,P04057,2,16.4,0.05
O000371,P03075,1,14.82,0.05
O000371,P01222,1,35.94,0.0
O000371,P03487,1,17.04,0.05
O007336,P04826,3,34.36,0.0
O007336,P01125,1,39.14,0.0
O036660,P04499,1,3.82,0.0
O036660,P04462,1,30.56,0.1
O021556,P03829,1,143.76,0.0
O013890,P03772,2,18.56,0.1
O029788,P00403,1,10.66,0.2
O029788,P00946,2,63.78,0.05
O029788,P00774,1,13.67,0.1
O046791,P00827,2,22.44,0.0
O040296,P01020,1,29.96,0.0
O040296,P03123,1,19.86,0.0
O005745,P02407,2,96.3,0.1
O019539,P00208,2,18.05,0.0
O019539,P03295,2,29.88,0.0
O019539,P03295,2,29.88,0.0
O019539,P01472,3,46.74,0.0
O019539,P00332,1,20.28,0.0
O037500,P01884,1,19.41,0.0
O010290,P03818,1,3.54,0.0
O010290,P00503,1,43.34,0.0
O010290,P00451,3,144.92,0.2
O010290,P00934,1,63.26,0.1
O010290,P03082,2,5.02,0.0
O010290,P01205,1,6.39,0.2
O013727,P04446,3,29.63,0.1
O013727,P04963,3,9.37,0.05
O013727,P01851,2,25.41,0.1
O013727,P04963,1,9.37,0.2
O013727,P02036,1,39.29,0.05
O014893,P00686,1,82.88,0.2
O014893,P04057,2,16.4,0.1
O014893,P04057,1,16.4,0.0
O014893,P01222,3,35.94,0.1
O014893,P03122,1,33.76,0.0
O014893,P00686,3,82.88,0.1
O041978,P00323,1,63.06,0.0
O041978,P01921,1,27.15,0.0
O041978,P00387,2,12.32,0.0
O041978,P03066,3,15.0,0.0
O022920,P02568,2,16.47,0.2
O020333,P01683,2,10.32,0.0
O020333,P01206,2,23.39,0.0
O014513,P02834,1,19.88,0.2
O014513,P02834,2,19.88,0.05
O014513,P01253,3,15.41,0.05
O001692,P00061,1,60.84,0.0
O001692,P01225,2,24.68,0.05
O001692,P01304,1,13.02,0.0
O001692,P04401,1,24.63,0.1
O001692,P03522,1,18.61,0.0
O001692,P03552,2,12.27,0.0
O017412,P02949,3,8.32,0.0
O017412,P04077,2,14.31,0.05
O017412,P02337,1,230.52,0.1
O017412,P01792,2,10.59,0.05
O021915,P00486,1,37.46,0.0
O008071,P03574,2,6.0,0.2
O008071,P00560,2,126.77,0.0
O008071,P03868,1,51.87,0.0
O008071,P02059,1,55.56,0.1
O008071,P02813,2,40.02,0.0
O008071,P03833,1,14.63,0.0
O035633,P04246,3,29.22,0.05
O035633,P04162,2,45.91,0.1
O035633,P01563,1,24.8,0.0
O035633,P03357,2,16.41,0.0
O001764,P04414,2,16.96,0.05
O001764,P02369,1,34.95,0.0
O001764,P04252,3,9.77,0.2
O015851,P01809,3,23.4,0.1
O016965,P01478,1,4.8,0.0
O033839,P01088,1,25.51,0.2
O033839,P01433,3,26.14,0.0
O033839,P00836,2,30.58,0.1
O033839,P00836,1,30.58,0.2
O023189,P01651,2,16.45,0.0
O023189,P00300,1,10.71,0.1
O037439,P03756,1,104.45,0.0
O044913,P04938,1,8.67,0.0
O044913,P00330,1,56.5,0.0
O044913,P91238,3,36.95,0.0
O021785,P04058,3,75.5,0.2
O016564,P03821,3,27.85,0.0
O016564,P01383,1,78.83,0.0
O049145,P03075,2,14.82,0.1
O049145,P00855,2,15.5,0.1
O049145,P00855,1,15.5,0.05
O049145,P03075,1,14.82,0.2
O049145,P03075,1,14.82,0.05
O011536,P00713,1,37.44,0.1
O011536,P02509,1,25.49,0.2
O011536,P02509,3,25.49,0.0
O021375,P92612,1,54.54,0.0
O044657,P04445,1,168.76,0.0
O044657,P02460,2,10.03,0.1
O007884,P00865,1,48.38,0.2
O020637,P02249,1,17.33,0.2
O042837,P04406,2,61.88,0.2
O042837,P01087,1,25.38,0.0
O045951,P03168,1,34.7,0.2
O003768,P02445,3,39.28,0.0
O003768,P00417,3,109.76,0.0
O003768,P02445,3,39.28,0.0
O003768,P04129,1,25.83,0.0
O003768,P04122,2,78.11,0.0
O009250,P03319,2,63.35,0.2
O009250,P03884,1,41.43,0.0
O009250,P03853,2,18.17,0.0
O009250,P02402,2,35.24,0.2
O009250,P04674,2,20.2,0.1
O032709,P04154,1,7.3,0.0
O032709,P04111,2,81.65,0.0
O032709,P04111,2,81.65,0.0
O032709,P04154,2,7.3,0.0
O006632,P01946,1,47.17,0.05
O006632,P01717,2,15.34,0.1
O020094,P02506,1,3.52,0.05
O020094,P00643,1,109.71,0.1
O041971,P00653,2,32.71,0.1
O041971,P00109,1,17.15,0.2
O041971,P02899,2,19.34,0.1
O035683,P02479,2,24.99,0.0
O035683,P01678,1,25.11,0.0
O035683,P01786,1,49.54,0.2
O035683,P01882,1,54.65,0.2
O035683,P00500,2,22.41,0.0
O035683,P02278,1,9.19,0.1
O001895,P00716,1,27.21,0.0
O001895,P04702,2,24.86,0.0
O001895,P00842,1,11.68,0.2
O001895,P04160,3,65.47,0.0
O001895,P03483,3,18.0,0.2
O026138,P02485,2,11.97,0.05
O026138,P02106,1,34.77,0.0
O028624,P03024,1,125.51,0.1
O028624,P03024,3,125.51,0.0
O028624,P02505,3,7.37,0.0
O008751,P02019,1,51.42,0.0
O015920,P04564,1,18.15,0.05
O015920,P04890,3,47.2,0.05
O015920,P01123,1,3.22,0.05
O015920,P04890,3,47.2,0.0
O015920,P04890,1,47.2,0.0
O015920,P01253,1,15.41,0.1
O035564,P03486,1,71.63,0.05
O035564,P02386,2,56.22,0.05
O013519,P04473,1,70.91,0.1
O003039,P01942,2,4.48,0.0
O004897,P00851,2,11.68,0.05
O004897,P00851,2,11.68,0.2
O004897,P00851,2,11.68,0.0
O000668,P02140,1,31.9,0.0
O000668,P03665,2,60.02,0.05
O011833,P04588,3,10.2,0.0
O034556,P01027,1,16.61,0.2
O023847,P02510,1,18.13,0.1
O023847,P03012,3,21.03,0.0
O023847,P02810,1,18.7,0.0
O023847,P04294,2,36.27,0.0
O034710,P04480,2,26.63,0.0
O032786,P02334,1,14.57,0.2
O032786,P01091,3,23.4,0.1
O032786,P01754,1,67.63,0.0
O032786,P02994,3,55.35,0.0
O045298,P00801,1,10.3,0.0
O045298,P01617,1,9.95,0.0
O045298,P04555,2,33.52,0.0
O045298,P04244,1,28.05,0.0
O006456,P00737,1,81.96,0.0
O006456,P00447,2,39.41,0.2
O006456,P03979,1,26.21,0.2
O031803,P02199,3,23.66,0.0
O017184,P03712,3,12.77,0.0
O017184,P02372,1,20.71,0.2
O017184,P03712,1,12.77,0.2
O017184,P02943,1,2.23,0.0
O012210,P04550,1,22.58,0.05
O012210,P04550,3,22.58,0.0
O012210,P02879,3,117.69,0.2
O012210,P03074,2,59.28,0.1
O012210,P04197,1,21.45,0.0
O036371,P01592,2,133.32,0.05
O036371,P03222,2,105.61,0.0
O036371,P00685,1,6.38,0.2
O036371,P04355,3,24.1,0.0
O036371,P04355,3,24.1,0.0
O036371,P04497,2,28.6,0.0
O023740,P00402,2,25.58,0.0
O025775,P02494,2,62.35,0.0
O025775,P03495,1,23.53,0.0
O012365,P01508,2,184.5,0.0
O012365,P01096,2,12.88,0.2
O045930,P00934,2,63.26,0.1
O027965,P03740,1,91.1,0.0
O027965,P04590,1,13.92,0.0
O027965,P04405,2,18.68,0.05
O027965,P01490,1,14.51,0.1
O025037,P00870,2,40.32,0.2
O025037,P01065,1,35.6,0.0
O025108,P03560,1,17.65,0.0
O025108,P03712,1,12.77,0.1
O037636,P00601,2,19.49,0.05
O014853,P04840,2,32.97,0.05
O040698,P01700,1,6.86,0.2
O040698,P02218,1,47.23,0.0
O040698,P04912,2,9.54,0.0
O026927,P01486,3,36.01,0.05
O026927,P01250,1,13.32,0.0
O026927,P01250,2,13.32,0.2
O026927,P00841,3,35.65,0.0
O026927,P00325,1,40.92,0.1
O026927,P03433,1,20.21,0.0
O005847,P04506,2,18.85,0.0
O044361,P00597,2,74.35,0.0
O044361,P02980,1,23.18,0.1
O044361,P02515,3,68.11,0.05
O044361,P02515,1,68.11,0.0
O044361,P02980,3,23.18,0.0
O044361,P00983,3,54.54,0.1
O042738,P03189,3,18.48,0.1
O042738,P02895,2,16.56,0.2
O042738,P00995,2,17.33,0.05
O039182,P04848,1,7.07,0.0
O039182,P03145,2,104.57,0.0
O039182,P02893,2,8.89,0.2
O039182,P02893,3,8.89,0.0
O039182,P04924,2,36.58,0.0
O016829,P04174,2,12.33,0.0
O016829,P00661,1,25.8,0.0
O016829,P04619,1,12.46,0.0
O005720,P01615,3,35.28,0.1
O005720,P02160,1,97.01,0.2
O016902,P04894,2,7.26,0.2
O016902,P00990,2,22.02,0.0
O026078,P02103,1,11.79,0.2
O026078,P04435,1,30.2,0.0
O026078,P03488,2,28.96,0.05
O026078,P01995,2,42.16,0.0
O026078,P02448,1,25.16,0.05
O026078,P02263,1,13.02,0.0
O036423,P03336,3,24.37,0.0
O015735,P03150,2,13.54,0.2
O015735,P02493,1,16.18,0.2
O015735,P04258,3,27.28,0.0
O015735,P04867,2,900.0,0.2
O015735,P03138,1,19.44,0.0
O022819,P02661,1,99.31,0.0
O022819,P91854,2,9.06,0.0
O022819,P02609,1,11.82,0.2
O022819,P03832,2,257.24,0.0
O049566,P04381,1,48.04,0.0
O008690,P00472,3,13.07,0.1
O041036,P03204,1,75.03,0.0
O038610,P03163,1,6.33,0.2
O038610,P02714,3,30.59,0.05
O038610,P04504,1,44.0,0.0
O031334,P02818,1,7.32,0.0
O002496,P02346,3,53.42,0.0
O002496,P00487,1,44.76,0.0
O002496,P90771,1,9.44,0.1
O034072,P00359,1,23.21,0.05
O026012,P03653,2,15.83,0.2
O001834,P03667,2,17.51,0.0
O001834,P03502,1,66.63,0.2
O001834,P03667,3,17.51,0.2
O001834,P00537,1,48.59,0.2
O001834,P03795,1,26.71,0.0
O023091,P03779,2,20.35,0.0
O023091,P01358,3,28.05,0.0
O023091,P00816,1,26.65,0.0
O023091,P04990,1,7.69,0.05
O023091,P01358,1,28.05,0.05
O023091,P01358,3,28.05,0.0
O021482,P03077,3,12.86,0.0
O021482,P03200,2,23.47,0.0
O024418,P02024,1,32.86,0.0
O029465,P00960,2,23.9,0.1
O029465,P02067,1,10.94,0.2
O029465,P02863,1,46.54,0.1
O029465,P02067,1,10.94,0.0
O029465,P04252,1,9.77,0.05
O032683,P04365,1,145.29,0.0
O011459,P02477,1,68.73,0.05
O011459,P01027,1,16.61,0.0
O011459,P01826,1,35.78,0.05
O011459,P04935,2,20.52,0.0
O025464,P90058,3,23.01,0.2
O025464,P04085,1,19.07,0.05
O046536,P01934,1,13.99,0.05
O025645,P03072,2,7.96,0.0
O009255,P04463,1,38.59,0.1
O009255,P04460,1,12.53,0.0
O009255,P00992,3,72.86,0.0
O037373,P00509,2,17.51,0.1
O037373,P91748,3,23.16,0.0
O037373,P00317,2,33.68,0.0
O037373,P00509,1,17.51,0.05
O019701,P02104,3,39.41,0.0
O012278,P03203,3,8.84,0.0
O012278,P01813,1,12.26,0.0
O029163,P01360,2,18.81,0.2
O029163,P02681,3,19.77,0.05
O029163,P04998,2,10.88,0.0
O029163,P02853,2,10.97,0.0
O029163,P01360,2,18.81,0.0
O038813,P04943,1,8.84,0.0
O028146,P04864,2,37.02,0.0
O028146,P00644,1,32.57,0.1
O045940,P03777,1,11.01,0.1
O019782,P02019,3,51.42,0.2
O019782,P03010,2,21.31,0.2
O030955,P03140,1,15.32,0.0
O010711,P00375,1,86.18,0.2
O030418,P03187,2,26.2,0.0
O030418,P00462,3,8.24,0.0
O031547,P02227,2,11.21,0.1
O031547,P02500,1,28.11,0.0
O047241,P02446,1,14.88,0.0
O027771,P03688,1,45.45,0.1
O027771,P03094,1,10.72,0.0
O027771,P04776,3,33.12,0.0
O027771,P01001,2,35.76,0.0
O030062,P02304,1,19.99,0.0
O039613,P03652,1,11.15,0.05
O039613,P04200,2,29.55,0.0
O039613,P02468,2,19.26,0.2
O039613,P03059,2,8.68,0.0
O032526,P00945,2,38.6,0.0
O032526,P00945,3,38.6,0.0
O032526,P02203,1,26.82,0.0
O043470,P02401,1,74.14,0.0
O043470,P02190,3,83.5,0.1
O042164,P04969,3,14.84,0.2
O042164,P01765,1,51.65,0.0
O042164,P00095,1,49.23,0.2
O034609,P01102,2,62.84,0.05
O028926,P04005,3,56.06,0.2
O019509,P00753,2,19.52,0.2
O019509,P04728,1,24.05,0.1
O025981,P01618,1,6.16,0.0
O025981,P01618,3,6.16,0.0
O025981,P03070,3,8.75,0.0
O025981,P00087,1,43.94,0.05
O032000,P01226,2,12.28,0.0
O032000,P01226,2,12.28,0.05
O032000,P00857,3,53.23,0.1
O027798,P03525,1,17.6,0.0
O027798,P02859,1,9.11,0.0
O041487,P00515,3,16.01,0.05
O041487,P02739,1,23.09,0.2
O041487,P01663,2,102.87,0.0
O041487,P00515,2,16.01,0.0
O041487,P04444,2,56.46,0.0
O041644,P00672,2,7.16,0.0
O003126,P01800,2,16.72,0.05
O003126,P04670,1,108.35,0.0
O004056,P03848,1,17.65,0.2
O004056,P04134,1,7.33,0.0
O004056,P03602,1,4.13,0.0
O004056,P01672,2,42.66,0.1
O000322,P00997,1,39.98,0.05
O000322,P00654,1,7.6,0.0
O046000,P04742,2,20.82,0.05
O046000,P03052,3,47.91,0.0
O026092,P03893,2,8.76,0.1
O026092,P04449,1,14.22,0.0
O026092,P02288,2,6.13,0.05
O034571,P03541,1,13.88,0.05
O034571,P03064,1,26.23,0.2
O034571,P03355,1,38.12,0.05
O034571,P03355,2,38.12,0.05
O015836,P00874,3,36.33,0.2
O018753,P04613,2,76.0,0.0
O005054,P01421,3,11.57,0.0
O005054,P02576,1,16.07,0.0
O005054,P01910,1,15.1,0.05
O033233,P00678,3,6.23,0.1
O033233,P02741,3,73.64,0.0
O033233,P01738,1,30.85,0.0
O033233,P02017,1,13.08,0.2
O027689,P02670,1,25.11,0.2
O027689,P01529,1,6.78,0.0
O027689,P02746,1,36.37,0.0
O002012,P03643,1,28.0,0.0
O013573,P01639,2,38.77,0.0
O013573,P04528,1,3.94,0.05
O045879,P00184,1,38.25,0.05
O045879,P00787,2,30.9,0.0
O045879,P00787,2,30.9,0.0
O045879,P92588,1,44.96,0.1
O021532,P00895,2,12.68,0.0
O046644,P01572,1,33.62,0.2
O034892,P01193,2,32.47,0.05
O048125,P00986,1,25.3,0.05
O048125,P00338,3,7.92,0.1
O048125,P02186,1,49.38,0.2
O048125,P04243,1,52.23,0.0
O021566,P00146,2,19.5,0.0
O017047,P00105,1,19.39,0.0
O008569,P92413,2,32.87,0.0
O016229,P04662,2,14.09,0.05
O016229,P02736,2,16.97,0.1
O016229,P02736,1,16.97,0.2
O016229,P03110,3,5.71,0.0
O000201,P04709,3,12.73,0.0
O000201,P04709,2,12.73,0.0
O039697,P04708,1,55.06,0.0
O006637,P02437,1,30.56,0.2
O006637,P00536,1,16.45,0.05
O006637,P02615,1,6.79,0.05
O006637,P03132,3,50.72,0.2
O006637,P00656,3,15.8,0.2
O029363,P00134,1,9.8,0.0
O029363,P00134,2,9.8,0.0
O029363,P00958,1,6.85,0.0
O029045,P01273,1,3.54,0.0
O029045,P03794,2,11.87,0.05
O029045,P03589,3,9.33,0.0
O029045,P01273,2,3.54,0.0
O003285,P03386,1,2.59,0.0
O003285,P00678,1,6.23,0.05
O036481,P01254,1,48.54,0.05
O036481,P01648,1,7.27,0.0
O036481,P02382,3,20.2,0.1
O011600,P03677,1,83.23,0.2
O011600,P01461,2,12.96,0.0
O019542,P04986,1,24.54,0.1
O019542,P04795,1,12.24,0.0
O019542,P01912,3,35.59,0.05
O019542,P04986,1,24.54,0.05
O019542,P01912,1,35.59,0.0
O048630,P03538,2,18.72,0.0
O048630,P03922,2,104.4,0.1
O001348,P90459,3,167.31,0.05
O044748,P03874,1,21.04,0.0
O009569,P04685,2,2.5,0.05
O020215,P02897,1,60.43,0.0
O020215,P04014,1,128.25,0.05
O020215,P02441,2,22.51,0.05
O020215,P02738,3,103.07,0.2
O020215,P02656,2,67.96,0.2
O011116,P04972,1,28.42,0.0
O011116,P03966,1,15.24,0.05
O011116,P03464,1,94.06,0.0
O034102,P02233,3,77.26,0.1
O034102,P03445,3,10.81,0.1
O034102,P04852,1,23.26,0.05
O034102,P04915,3,95.48,0.05
O007211,P00162,1,24.02,0.05
O010198,P04169,1,34.6,0.0
O010198,P90468,1,13.63,0.2
O002857,P04524,2,7.62,0.0
O010933,P03968,2,61.2,0.0
O010933,P03620,2,18.27,0.0
O010933,P02917,1,33.78,0.2
O010190,P03970,2,13.08,0.05
O010190,P00862,2,11.75,0.0
O010190,P01876,1,11.13,0.05
O010190,P01876,1,11.13,0.05
O043391,P01633,3,13.74,0.0
O015359,P00747,1,29.89,0.1
O015359,P02007,2,5.88,0.05
O015359,P00747,1,29.89,0.0
O034123,P02381,1,7.89,0.05
O034123,P02381,1,7.89,0.1
O023015,P04425,2,4.5,0.05
O023015,P00556,2,34.38,0.0
O023015,P01415,2,14.23,0.05
O023015,P04425,2,4.5,0.0
O032732,P90139,1,4.48,0.05
O032732,P03864,1,52.15,0.1
O009379,P02022,1,453.56,0.1
O009379,P04562,1,20.13,0.2
O009379,P01844,1,13.34,0.2
O045488,P04751,2,21.8,0.1
O002221,P03091,1,141.68,0.0
O002221,P04702,3,24.86,0.0
O002221,P03091,2,141.68,0.05
O047110,P04343,1,31.17,0.0
O047110,P03056,1,40.73,0.0
O042804,P00010,1,15.86,0.05
O042804,P04180,2,306.13,0.0
O042804,P02174,2,5.02,0.0
O042804,P00010,1,15.86,0.2
O049507,P01927,3,22.76,0.0
O049507,P91366,1,54.94,0.05
O049507,P04979,2,11.73,0.0
O049507,P01938,1,105.07,0.2
O009134,P04029,1,22.4,0.0
O009134,P02929,3,20.41,0.1
O009134,P04487,2,62.07,0.05
O009134,P04487,1,62.07,0.2
O009134,P02214,1,32.81,0.1
O009134,P02816,3,167.31,0.2
O021587,P01238,1,65.22,0.1
O039739,P04794,1,99.86,0.0
O009516,P04306,3,18.44,0.0
O009516,P04697,2,66.94,0.0
O028430,P03971,2,75.93,0.0
O028430,P03172,2,70.19,0.05
O039791,P00291,2,18.65,0.2
O001051,P00580,2,59.42,0.05
O001051,P01843,3,54.7,0.05
O004690,P91639,1,17.42,0.0
O004690,P03158,1,47.23,0.1
O004690,P01161,1,17.42,0.1
O004690,P03158,3,47.23,0.2
O037588,P00105,1,19.39,0.05
O037588,P90044,2,35.66,0.2
O034880,P03449,2,5.58,0.1
O034880,P02515,3,68.11,0.0
O034880,P03449,2,5.58,0.1
O034880,P00983,1,54.54,0.05
O047723,P03053,1,107.86,0.0
O033889,P02827,3,17.1,0.0
O033889,P01719,1,12.41,0.0
O033889,P01008,3,10.33,0.1
O033889,P02193,2,58.13,0.05
O019407,P91633,1,49.37,0.05
O019407,P04524,1,7.62,0.0
O019407,P01525,1,5.09,0.0
O014433,P00083,1,46.23,0.1
O017075,P01249,1,54.5,0.1
O017075,P04011,1,70.35,0.2
O017075,P00445,1,27.75,0.0
O009484,P03616,1,121.12,0.05
O009484,P03616,1,121.12,0.0
O009484,P03106,2,89.6,0.0
O009484,P00277,2,80.63,0.0
O042853,P00690,1,3.28,0.0
O034531,P02410,3,24.34,0.2
O034531,P02782,2,9.94,0.05
O034531,P00906,1,61.28,0.05
O026235,P02924,3,3.84,0.2
O030210,P00099,2,49.45,0.0
O030210,P01454,1,10.53,0.0
O030210,P00962,1,35.15,0.2
O010659,P03000,2,25.07,0.1
O003795,P02880,3,32.35,0.0
O046099,P03823,1,47.16,0.05
O041949,P03076,1,100.84,0.0
O036883,P03195,2,22.52,0.2
O044034,P00843,1,22.94,0.0
O028534,P03604,2,17.13,0.0
O028534,P04270,2,9.24,0.1
O028534,P04270,1,9.24,0.1
O013085,P01608,3,9.22,0.0
O027412,P04340,3,15.75,0.2
O048430,P01988,1,14.96,0.1
O048430,P04658,3,25.92,0.0
O036051,P04119,1,25.72,0.0
O036051,P01046,2,7.81,0.0
O036051,P04244,2,28.05,0.1
O002566,P02625,2,23.74,0.05
O002566,P02625,1,23.74,0.0
O002566,P01965,3,9.58,0.1
O002566,P03474,2,18.31,0.0
O023468,P01236,2,34.59,0.2
O038581,P00485,1,19.1,0.0
O007175,P00801,2,10.3,0.0
O030843,P03040,2,25.7,0.1
O030843,P03229,1,33.07,0.0
O030843,P04643,1,12.09,0.0
O034426,P01531,2,14.18,0.1
O034426,P00085,3,16.45,0.2
O034426,P03186,1,119.38,0.0
O034426,P02257,1,15.19,0.0
O040207,P02630,1,11.5,0.0
O040207,P03331,2,26.0,0.0
O040207,P02446,3,14.88,0.1
O040207,P04927,1,20.92,0.2
O040207,P02630,1,11.5,0.05
O041292,P00742,1,10.02,0.2
O048617,P01927,1,22.76,0.0
O001772,P02944,1,23.1,0.0
O001772,P02264,1,10.1,0.2
O001772,P03201,2,93.45,0.2
O001772,P04556,3,31.21,0.0
O028723,P04330,2,48.32,0.2
O012071,P03948,1,18.02,0.0
O012071,P03948,3,18.02,0.2
O012071,P03455,1,120.97,0.2
O012071,P03948,2,18.02,0.1
O012071,P03455,2,120.97,0.1
O026205,P01246,1,32.08,0.2
O026205,P01245,1,11.76,0.0
O038152,P90800,1,20.88,0.05
O011849,P00445,1,27.75,0.0
O011849,P04239,1,11.95,0.0
O011849,P02546,2,72.49,0.05
O011849,P04430,2,43.37,0.0
O011849,P00194,1,27.74,0.0
