product_id,merchant_id,category,price
P03039,M0247,Grocery,13.69
P03040,M0368,Apparel,25.7
P03041,M0338,Apparel,8.74
P03042,M0014,Grocery,36.09
P03043,M0382,Pet Supplies,67.91
P03044,M0027,Beauty,22.84
P03045,M0011,Sports & Outdoor,20.44
P03046,M0162,Toys & Kids,34.33
P03047,M0299,Apparel,3.95
P03048,M0033,Home & Living,39.77
P03049,M0118,Electronics,400.09
P03050,M0106,Grocery,21.97
P03051,M0159,Sports & Outdoor,22.04
P03052,M0395,Toys & Kids,47.91
P03053,M0133,Home & Living,107.86
P03054,M0084,Grocery,59.0
P03055,M0049,Toys & Kids,3.53
P03056,M0080,Toys & Kids,40.73
P03057,M0054,Beauty,248.32
P03058,M0230,Electronics,42.96
P03059,M0169,Apparel,8.68
P03060,M0200,Pet Supplies,31.62
P03061,M0333,Electronics,7.75
P03062,M0233,Home & Living,74.41
P03063,M0063,Apparel,10.38
P03064,M0151,Grocery,26.23
P03065,M0126,Sports & Outdoor,11.34
P03066,M0331,Sports & Outdoor,15.0
P03067,M0123,Toys & Kids,93.46
P03068,M0056,Home & Living,26.93
P03069,M0295,Sports & Outdoor,14.83
P03070,M0172,Home & Living,8.75
P03071,M0039,Apparel,4.55
P03072,M0276,Beauty,7.96
P03073,M0085,Toys & Kids,27.13
P03074,M0348,Pet Supplies,59.28
P03075,M0333,Electronics,14.82
P03076,M0148,Electronics,100.84
P03077,M0223,Toys & Kids,12.86
P03078,M0228,Sports & Outdoor,19.8
P03079,M0262,Electronics,9.28
P03080,M0028,Grocery,59.84
P03081,M0130,Toys & Kids,162.03
P03082,M0069,Home & Living,5.02
P03083,M0279,Home & Living,17.97
P03084,M0028,Grocery,76.58
P03085,M0207,Grocery,6.67
P03086,M0292,Apparel,40.85
P03087,M0380,Apparel,73.65
P03088,M0116,Sports & Outdoor,26.32
P03089,M0004,Beauty,40.26
P03090,M0290,Beauty,119.68
P03091,M0001,Home & Living,141.68
P03092,M0027,Beauty,23.2
P03093,M0397,Home & Living,15.19
P03094,M0346,Apparel,10.72
P03095,M0284,Beauty,59.1
P03096,M0335,Beauty,7.14
P03097,M0031,Beauty,19.54
P03098,M0036,Home & Living,26.91
P03099,M0121,Beauty,15.6
P03100,M0010,Home & Living,31.56
P03101,M0356,Pet Supplies,246.67
P03102,M0023,Electronics,21.99
P03103,M0218,Home & Living,16.58
P03104,M0342,Apparel,61.18
P03105,M0294,Apparel,30.44
P03106,M0094,Beauty,89.6
P03107,M0189,Electronics,28.45
P03108,M0220,Pet Supplies,19.62
P03109,M0308,Sports & Outdoor,4.93
P03110,M0171,Home & Living,5.71
P03111,M0115,Sports & Outdoor,4.7
P03112,M0319,Pet Supplies,34.52
P03113,M0355,Pet Supplies,7.2
P03114,M0196,Home & Living,75.95
P03115,M0012,Pet Supplies,25.21
P03116,M0201,Apparel,19.69
P03117,M0356,Pet Supplies,11.48
P03118,M0396,Grocery,42.95
P03119,M0161,Pet Supplies,11.89
P03120,M0061,Pet Supplies,10.11
P03121,M0229,Sports & Outdoor,71.49
P03122,M0333,Electronics,33.76
P03123,M0379,Beauty,19.86
P03124,M0021,Sports & Outdoor,43.7
P03125,M0117,Home & Living,24.73
P03126,M0192,Toys & Kids,34.63
P03127,M0040,Toys & Kids,11.76
P03128,M0355,Pet Supplies,158.12
P03129,M0045,Home & Living,14.56
P03130,M0267,Beauty,99.53
P03131,M0368,Apparel,20.7
P03132,M0275,Beauty,50.72
P03133,M0306,Electronics,47.5
P03134,M0106,Grocery,68.87
P03135,M0331,Sports & Outdoor,11.51
P03136,M0168,Electronics,64.59
P03137,M0025,Grocery,129.26
P03138,M0147,Home & Living,19.44
P03139,M0140,Beauty,25.31
P03140,M0209,Apparel,15.32
P03141,M0106,Grocery,17.96
P03142,M0185,Beauty,114.47
P03143,M0172,Home & Living,9.94
P03144,M0131,Sports & Outdoor,10.51
P03145,M0279,Home & Living,104.57
P03146,M0123,Toys & Kids,43.04
P03147,M0307,Apparel,165.39
P03148,M0101,Grocery,16.36
P03149,M0346,Apparel,27.49
P03150,M0147,Home & Living,13.54
P03151,M0017,Sports & Outdoor,27.91
P03152,M0060,Toys & Kids,4.97
P03153,M0323,Sports & Outdoor,45.44
P03154,M0349,Electronics,32.82
P03155,M0085,Toys & Kids,23.29
P03156,M0241,Electronics,17.26
P03157,M0230,Electronics,10.97
P03158,M0054,Beauty,47.23
P03159,M0181,Pet Supplies,8.55
P03160,M0278,Grocery,38.89
P03161,M0387,Home & Living,158.7
P03162,M0340,Pet Supplies,93.41
P03163,M0040,Toys & Kids,6.33
P03164,M0096,Apparel,15.13
P03165,M0175,Toys & Kids,35.85
P03166,M0061,Pet Supplies,23.03
P03167,M0229,Sports & Outdoor,6.96
P03168,M0004,Beauty,34.7
P03169,M0046,Pet Supplies,24.31
P03170,M0019,Grocery,137.4
P03171,M0119,Electronics,19.53
P03172,M0305,Sports & Outdoor,70.19
P03173,M0071,Grocery,7.84
P03174,M0395,Toys & Kids,9.73
P03175,M0108,Toys & Kids,46.97
P03176,M0018,Electronics,65.06
P03177,M0135,Grocery,10.36
P03178,M0300,Home & Living,25.07
P03179,M0043,Toys & Kids,7.08
P03180,M0029,Sports & Outdoor,20.84
P03181,M0340,Pet Supplies,52.1
P03182,M0237,Toys & Kids,16.59
P03183,M0138,Home & Living,19.61
P03184,M0303,Home & Living,8.87
P03185,M0338,Apparel,13.69
P03186,M0144,Beauty,119.38
P03187,M0225,Toys & Kids,26.2
P03188,M0005,Beauty,9.95
P03189,M0123,Toys & Kids,18.48
P03190,M0239,Apparel,5.83
P03191,M0079,Sports & Outdoor,9.85
P03192,M0397,Home & Living,83.45
P03193,M0389,Pet Supplies,21.58
P03194,M0104,Home & Living,134.51
P03195,M0159,Sports & Outdoor,22.52
P03196,M0076,Beauty,23.75
P03197,M0202,Pet Supplies,43.68
P03198,M0050,Grocery,2.21
P03199,M0157,Electronics,29.5
P03200,M0223,Toys & Kids,23.47
P03201,M0245,Toys & Kids,93.45
P03202,M0239,Apparel,58.45
P03203,M0089,Grocery,8.84
P03204,M0317,Toys & Kids,75.03
P03205,M0277,Beauty,19.37
P03206,M0302,Grocery,10.87
P03207,M0188,Beauty,29.29
P03208,M0358,Pet Supplies,20.44
P03209,M0156,Toys & Kids,97.97
P03210,M0323,Sports & Outdoor,33.33
P03211,M0082,Beauty,29.52
P03212,M0099,Toys & Kids,55.18
P03213,M0211,Apparel,65.6
P03214,M0223,Toys & Kids,49.66
P03215,M0299,Apparel,88.02
P03216,M0119,Electronics,42.43
P03217,M0350,Electronics,28.53
P03218,M0132,Sports & Outdoor,74.83
P03219,M0214,Beauty,22.61
P03220,M0373,Beauty,25.28
P03221,M0216,Apparel,115.52
P03222,M0273,Electronics,105.61
P03223,M0364,Pet Supplies,24.35
P03224,M0390,Electronics,16.31
P03225,M0200,Pet Supplies,91.55
P03226,M0167,Apparel,50.42
P03227,M0079,Sports & Outdoor,32.59
P03228,M0215,Toys & Kids,18.36
P03229,M0368,Apparel,33.07
P03230,M0195,Pet Supplies,24.06
P03231,M0140,Beauty,13.49
P03232,M0043,Toys & Kids,27.55
P03233,M0156,Toys & Kids,31.15
P03234,M0095,Pet Supplies,17.5
P03235,M0391,Toys & Kids,55.34
P03236,M0212,Toys & Kids,78.25
P03237,M0055,Beauty,58.73
P03238,M0027,Beauty,19.13
P03239,M0341,Toys & Kids,48.44
P03240,M0373,Beauty,26.32
P03241,M0306,Electronics,8.07
P03242,M0050,Grocery,44.95
P03243,M0040,Toys & Kids,27.98
P03244,M0080,Toys & Kids,253.2
P03245,M0301,Apparel,91.06
P03246,M0307,Apparel,46.53
P03247,M0336,Grocery,30.7
P03248,M0039,Apparel,28.43
P03249,M0062,Toys & Kids,9.94
P03250,M0361,Grocery,5.13
P03251,M0372,Toys & Kids,11.19
P03252,M0291,Grocery,23.5
P03253,M0043,Toys & Kids,3.69
P03254,M0028,Grocery,15.03
P03255,M0023,Electronics,19.63
P03256,M0277,Beauty,20.21
P03257,M0339,Electronics,13.52
P03258,M0253,Electronics,18.04
P03259,M0105,Grocery,115.76
P03260,M0303,Home & Living,44.52
P03261,M0024,Pet Supplies,14.82
P03262,M0332,Apparel,23.07
P03263,M0357,Electronics,23.92
P03264,M0288,Sports & Outdoor,12.29
P03265,M0352,Home & Living,12.28
P03266,M0235,Beauty,60.91
P03267,M0188,Beauty,16.81
P03268,M0129,Sports & Outdoor,9.16
P03269,M0369,Home & Living,23.6
P03270,M0279,Home & Living,27.28
P03271,M0077,Apparel,4.16
P03272,M0383,Pet Supplies,23.65
P03273,M0024,Pet Supplies,53.58
P03274,M0236,Toys & Kids,36.82
P03275,M0077,Apparel,182.51
P03276,M0266,Sports & Outdoor,75.64
P03277,M0166,Grocery,90.38
P03278,M0175,Toys & Kids,304.93
P03279,M0269,Sports & Outdoor,48.54
P03280,M0303,Home & Living,28.41
P03281,M0153,Pet Supplies,58.93
P03282,M0400,Apparel,14.83
P03283,M0200,Pet Supplies,27.03
P03284,M0065,Beauty,13.7
P03285,M0003,Toys & Kids,35.1
P03286,M0081,Pet Supplies,13.64
P03287,M0277,Beauty,13.22
P03288,M0216,Apparel,35.59
P03289,M0136,Apparel,21.67
P03290,M0193,Sports & Outdoor,4.33
P03291,M0336,Grocery,6.62
P03292,M0229,Sports & Outdoor,8.74
P03293,M0024,Pet Supplies,11.08
P03294,M0020,Beauty,35.62
P03295,M0193,Sports & Outdoor,29.88
P03296,M0162,Toys & Kids,63.99
P03297,M0341,Toys & Kids,48.3
P03298,M0234,Grocery,64.37
P03299,M0303,Home & Living,42.42
P03300,M0235,Beauty,29.63
P03301,M0139,Apparel,65.98
P03302,M0263,Apparel,56.12
P03303,M0249,Grocery,34.41
P03304,M0289,Sports & Outdoor,77.01
P03305,M0076,Beauty,2.97
P03306,M0257,Toys & Kids,18.89
P03307,M0115,Sports & Outdoor,18.63
P03308,M0317,Toys & Kids,69.23
P03309,M0320,Grocery,100.91
P03310,M0250,Home & Living,6.65
P03311,M0379,Beauty,87.36
P03312,M0216,Apparel,8.55
P03313,M0011,Sports & Outdoor,8.78
P03314,M0243,Home & Living,19.87
P03315,M0312,Toys & Kids,18.42
P03316,M0041,Electronics,6.03
P03317,M0042,Grocery,44.03
P03318,M0110,Toys & Kids,45.22
P03319,M0338,Apparel,63.35
P03320,M0211,Apparel,16.61
P03321,M0391,Toys & Kids,23.67
P03322,M0350,Electronics,23.87
P03323,M0222,Beauty,112.08
P03324,M0272,Home & Living,1.91
P03325,M0133,Home & Living,10.37
P03326,M0037,Grocery,24.66
P03327,M0160,Grocery,9.23
P03328,M0237,Toys & Kids,19.44
P03329,M0073,Beauty,21.9
P03330,M0089,Grocery,13.57
P03331,M0006,Grocery,26.0
P03332,M0294,Apparel,43.18
P03333,M0360,Toys & Kids,19.83
P03334,M0331,Sports & Outdoor,16.32
P03335,M0152,Apparel,21.13
P03336,M0238,Beauty,24.37
P03337,M0385,Home & Living,5.12
P03338,M0237,Toys & Kids,37.17
P03339,M0119,Electronics,16.35
P03340,M0136,Apparel,76.35
P03341,M0291,Grocery,41.76
P03342,M0179,Pet Supplies,70.32
P03343,M0335,Beauty,9.88
P03344,M0346,Apparel,17.56
P03345,M0015,Toys & Kids,8.02
P03346,M0290,Beauty,13.0
P03347,M0148,Electronics,75.71
P03348,M0208,Pet Supplies,93.57
P03349,M0106,Grocery,8.73
P03350,M0148,Electronics,16.24
P03351,M0133,Home & Living,22.91
P03352,M0021,Sports & Outdoor,41.56
P03353,M0314,Apparel,5.03
P03354,M0058,Electronics,5.8
P03355,M0151,Grocery,38.12
P03356,M0078,Electronics,4.25
P03357,M0065,Beauty,16.41
P03358,M0150,Home & Living,28.39
P03359,M0368,Apparel,35.66
P03360,M0378,Toys & Kids,21.59
P03361,M0153,Pet Supplies,17.65
P03362,M0203,Beauty,52.46
P03363,M0395,Toys & Kids,31.71
P03364,M0094,Beauty,13.7
P03365,M0378,Toys & Kids,25.38
P03366,M0043,Toys & Kids,34.63
P03367,M0091,Beauty,115.17
P03368,M0136,Apparel,49.78
P03369,M0015,Toys & Kids,73.19
P03370,M0327,Electronics,14.16
P03371,M0343,Sports & Outdoor,15.31
P03372,M0154,Apparel,19.85
P03373,M0335,Beauty,21.56
P03374,M0310,Home & Living,9.9
P03375,M0321,Apparel,76.66
P03376,M0322,Home & Living,54.33
P03377,M0230,Electronics,18.63
P03378,M0045,Home & Living,43.71
P03379,M0370,Grocery,29.98
P03380,M0244,Toys & Kids,46.89
P03381,M0361,Grocery,7.32
P03382,M0384,Electronics,21.52
P03383,M0075,Toys & Kids,23.28
P03384,M0161,Pet Supplies,43.0
P03385,M0077,Apparel,13.94
P03386,M0021,Sports & Outdoor,2.59
P03387,M0387,Home & Living,9.27
P03388,M0370,Grocery,23.22
P03389,M0373,Beauty,25.98
P03390,M0354,Beauty,111.65
P03391,M0260,Sports & Outdoor,41.45
P03392,M0209,Apparel,26.4
P03393,M0397,Home & Living,23.83
P03394,M0221,Electronics,66.27
P03395,M0257,Toys & Kids,14.42
P03396,M0085,Toys & Kids,21.62
P03397,M0299,Apparel,9.2
P03398,M0328,Home & Living,87.97
P03399,M0272,Home & Living,34.93
P03400,M0200,Pet Supplies,12.98
P03401,M0080,Toys & Kids,22.13
P03402,M0014,Grocery,38.81
P03403,M0251,Electronics,19.58
P03404,M0274,Pet Supplies,15.16
P03405,M0310,Home & Living,13.61
P03406,M0381,Home & Living,33.28
P03407,M0199,Apparel,17.77
P03408,M0332,Apparel,16.31
P03409,M0287,Electronics,7.37
P03410,M0111,Apparel,26.31
P03411,M0339,Electronics,20.84
P03412,M0022,Apparel,18.37
P03413,M0240,Toys & Kids,29.34
P03414,M0377,Toys & Kids,48.1
P03415,M0264,Pet Supplies,46.13
P03416,M0375,Pet Supplies,40.34
P03417,M0023,Electronics,19.75
P03418,M0213,Grocery,14.73
P03419,M0313,Home & Living,9.59
P03420,M0257,Toys & Kids,14.38
P03421,M0353,Apparel,24.97
P03422,M0186,Beauty,12.09
P03423,M0274,Pet Supplies,26.75
P03424,M0168,Electronics,10.29
P03425,M0349,Electronics,5.5
P03426,M0048,Pet Supplies,51.29
P03427,M0102,Electronics,16.01
P03428,M0039,Apparel,11.55
P03429,M0281,Apparel,9.17
P03430,M0094,Beauty,35.9
P03431,M0127,Home & Living,84.56
P03432,M0335,Beauty,17.07
P03433,M0145,Pet Supplies,20.21
P03434,M0059,Toys & Kids,64.36
P03435,M0009,Electronics,4.81
P03436,M0091,Beauty,144.05
P03437,M0366,Sports & Outdoor,221.34
P03438,M0220,Pet Supplies,2.15
P03439,M0398,Electronics,22.47
P03440,M0087,Home & Living,12.84
P03441,M0141,Pet Supplies,19.33
P03442,M0066,Apparel,16.83
P03443,M0160,Grocery,50.94
P03444,M0226,Apparel,22.17
P03445,M0324,Pet Supplies,10.81
P03446,M0148,Electronics,21.01
P03447,M0309,Apparel,38.99
P03448,M0251,Electronics,8.45
P03449,M0117,Home & Living,5.58
P03450,M0365,Home & Living,147.45
P03451,M0174,Toys & Kids,13.76
P03452,M0061,Pet Supplies,21.68
P03453,M0386,Home & Living,17.15
P03454,M0366,Sports & Outdoor,40.18
P03455,M0020,Beauty,120.97
P03456,M0361,Grocery,41.34
P03457,M0379,Beauty,6.26
P03458,M0332,Apparel,7.06
P03459,M0102,Electronics,17.13
P03460,M0253,Electronics,19.27
P03461,M0216,Apparel,5.21
P03462,M0249,Grocery,51.29
P03463,M0247,Grocery,9.23
P03464,M0256,Electronics,94.06
P03465,M0206,Apparel,126.29
P03466,M0277,Beauty,19.62
P03467,M0211,Apparel,36.42
P03468,M0007,Grocery,324.0
P03469,M0015,Toys & Kids,43.0
P03470,M0384,Electronics,15.67
P03471,M0364,Pet Supplies,9.22
P03472,M0235,Beauty,18.91
P03473,M0070,Beauty,16.13
P03474,M0313,Home & Living,18.31
P03475,M0058,Electronics,57.67
P03476,M0151,Grocery,12.1
P03477,M0132,Sports & Outdoor,116.92
P03478,M0005,Beauty,7.44
P03479,M0323,Sports & Outdoor,104.99
P03480,M0204,Toys & Kids,9.83
P03481,M0127,Home & Living,24.51
P03482,M0203,Beauty,15.78
P03483,M0001,Home & Living,18.0
P03484,M0175,Toys & Kids,50.46
P03485,M0208,Pet Supplies,94.62
P03486,M0136,Apparel,71.63
P03487,M0333,Electronics,17.04
P03488,M0100,Electronics,28.96
P03489,M0056,Home & Living,12.14
P03490,M0212,Toys & Kids,10.05
P03491,M0355,Pet Supplies,8.74
P03492,M0151,Grocery,16.55
P03493,M0019,Grocery,30.71
P03494,M0388,Grocery,4.39
P03495,M0178,Electronics,23.53
P03496,M0070,Beauty,96.01
P03497,M0247,Grocery,67.34
P03498,M0128,Grocery,14.49
P03499,M0376,Home & Living,6.98
P03500,M0118,Electronics,37.11
P03501,M0221,Electronics,3.05
P03502,M0218,Home & Living,66.63
P03503,M0097,Electronics,20.24
P03504,M0200,Pet Supplies,127.51
P03505,M0044,Apparel,5.18
P03506,M0258,Home & Living,56.05
P03507,M0304,Pet Supplies,22.41
P03508,M0381,Home & Living,18.21
P03509,M0131,Sports & Outdoor,7.15
P03510,M0115,Sports & Outdoor,41.94
P03511,M0220,Pet Supplies,45.08
P03512,M0278,Grocery,122.32
P03513,M0397,Home & Living,60.78
P03514,M0011,Sports & Outdoor,14.38
P03515,M0096,Apparel,9.94
P03516,M0105,Grocery,7.16
P03517,M0103,Grocery,92.38
P03518,M0186,Beauty,12.18
P03519,M0350,Electronics,92.96
P03520,M0013,Toys & Kids,39.35
P03521,M0327,Electronics,33.01
P03522,M0248,Beauty,18.61
P03523,M0247,Grocery,44.46
P03524,M0272,Home & Living,24.19
P03525,M0047,Beauty,17.6
P03526,M0299,Apparel,45.9
P03527,M0100,Electronics,21.55
P03528,M0207,Grocery,11.96
P03529,M0271,Apparel,42.09
P03530,M0242,Sports & Outdoor,23.16
P03531,M0130,Toys & Kids,38.09
P03532,M0159,Sports & Outdoor,16.31
P03533,M0191,Toys & Kids,8.26
P03534,M0017,Sports & Outdoor,116.93
P03535,M0291,Grocery,98.69
P03536,M0040,Toys & Kids,54.35
P03537,M0184,Toys & Kids,17.3
P03538,M0262,Electronics,18.72
P03539,M0033,Home & Living,85.12
P03540,M0399,Apparel,17.84
P03541,M0151,Grocery,13.88
P03542,M0007,Grocery,5291.6
P03543,M0264,Pet Supplies,23.5
P03544,M0224,Electronics,120.49
P03545,M0257,Toys & Kids,6.97
P03546,M0301,Apparel,39.11
P03547,M0191,Toys & Kids,158.22
P03548,M0331,Sports & Outdoor,25.2
P03549,M0149,Grocery,19.34
P03550,M0219,Beauty,8.58
P03551,M0064,Pet Supplies,64.98
P03552,M0248,Beauty,12.27
P03553,M0105,Grocery,22.53
P03554,M0279,Home & Living,8.08
P03555,M0321,Apparel,99.6
P03556,M0344,Sports & Outdoor,69.37
P03557,M0372,Toys & Kids,23.84
P03558,M0049,Toys & Kids,8.68
P03559,M0056,Home & Living,97.74
P03560,M0371,Apparel,17.65
P03561,M0153,Pet Supplies,9.07
P03562,M0011,Sports & Outdoor,5.02
P03563,M0115,Sports & Outdoor,13.72
P03564,M0335,Beauty,6.62
P03565,M0142,Electronics,14.01
P03566,M0031,Beauty,47.94
P03567,M0289,Sports & Outdoor,17.5
P03568,M0078,Electronics,33.79
P03569,M0142,Electronics,12.79
P03570,M0002,Grocery,26.01
P03571,M0241,Electronics,138.22
P03572,M0179,Pet Supplies,17.93
P03573,M0347,Pet Supplies,34.67
P03574,M0134,Sports & Outdoor,6.0
P03575,M0082,Beauty,96.36
P03576,M0067,Pet Supplies,15.97
P03577,M0081,Pet Supplies,63.15
P03578,M0181,Pet Supplies,21.96
P03579,M0035,Pet Supplies,42.54
P03580,M0161,Pet Supplies,44.88
P03581,M0342,Apparel,16.33
P03582,M0308,Sports & Outdoor,65.54
P03583,M0255,Toys & Kids,12.39
P03584,M0358,Pet Supplies,49.41
P03585,M0313,Home & Living,17.27
P03586,M0262,Electronics,33.6
P03587,M0346,Apparel,16.19
P03588,M0050,Grocery,25.66
P03589,M0328,Home & Living,9.33
P03590,M0119,Electronics,30.66
P03591,M0294,Apparel,25.53
P03592,M0366,Sports & Outdoor,15.09
P03593,M0199,Apparel,23.35
P03594,M0036,Home & Living,27.68
P03595,M0149,Grocery,14.09
P03596,M0163,Beauty,21.85
P03597,M0375,Pet Supplies,9.92
P03598,M0378,Toys & Kids,202.59
P03599,M0228,Sports & Outdoor,63.64
P03600,M0381,Home & Living,31.37
P03601,M0175,Toys & Kids,70.45
P03602,M0165,Beauty,4.13
P03603,M0335,Beauty,2.45
P03604,M0267,Beauty,17.13
P03605,M0209,Apparel,7.09
P03606,M0183,Beauty,19.83
P03607,M0283,Toys & Kids,29.52
P03608,M0302,Grocery,56.17
P03609,M0197,Apparel,8.81
P03610,M0013,Toys & Kids,35.15
P03611,M0041,Electronics,24.85
P03612,M0058,Electronics,33.54
P03613,M0185,Beauty,15.37
P03614,M0246,Home & Living,85.18
P03615,M0322,Home & Living,22.35
P03616,M0094,Beauty,121.12
P03617,M0315,Electronics,12.05
P03618,M0267,Beauty,47.87
P03619,M0021,Sports & Outdoor,23.25
P03620,M0141,Pet Supplies,18.27
P03621,M0122,Toys & Kids,43.34
P03622,M0355,Pet Supplies,18.74
P03623,M0369,Home & Living,2.23
P03624,M0328,Home & Living,1.56
P03625,M0212,Toys & Kids,77.11
P03626,M0198,Home & Living,74.23
P03627,M0125,Grocery,134.1
P03628,M0310,Home & Living,24.15
P03629,M0035,Pet Supplies,7.66
P03630,M0109,Beauty,16.82
P03631,M0055,Beauty,24.79
P03632,M0198,Home & Living,9.91
P03633,M0120,Home & Living,108.17
P03634,M0079,Sports & Outdoor,184.11
P03635,M0151,Grocery,37.73
P03636,M0345,Pet Supplies,24.29
P03637,M0224,Electronics,7.65
P03638,M0330,Sports & Outdoor,98.67
P03639,M0366,Sports & Outdoor,26.28
P03640,M0361,Grocery,18.91
P03641,M0141,Pet Supplies,37.83
P03642,M0351,Sports & Outdoor,14.48
P03643,M0364,Pet Supplies,28.0
P03644,M0384,Electronics,6.7
P03645,M0141,Pet Supplies,65.26
P03646,M0092,Grocery,22.33
P03647,M0234,Grocery,69.61
P03648,M0373,Beauty,20.47
P03649,M0361,Grocery,21.7
P03650,M0229,Sports & Outdoor,8.24
P03651,M0060,Toys & Kids,48.61
P03652,M0169,Apparel,11.15
P03653,M0286,Pet Supplies,15.83
P03654,M0225,Toys & Kids,24.56
P03655,M0139,Apparel,27.36
P03656,M0138,Home & Living,5.28
P03657,M0024,Pet Supplies,19.93
P03658,M0116,Sports & Outdoor,50.18
P03659,M0268,Apparel,17.45
P03660,M0097,Electronics,20.04
P03661,M0398,Electronics,28.39
P03662,M0033,Home & Living,21.9
P03663,M0236,Toys & Kids,9.7
P03664,M0199,Apparel,23.74
P03665,M0334,Grocery,60.02
P03666,M0356,Pet Supplies,9.53
P03667,M0218,Home & Living,17.51
P03668,M0253,Electronics,7.07
P03669,M0280,Home & Living,57.24
P03670,M0209,Apparel,22.58
P03671,M0074,Electronics,11.41
P03672,M0172,Home & Living,26.66
P03673,M0097,Electronics,8.3
P03674,M0186,Beauty,9.68
P03675,M0247,Grocery,6.59
P03676,M0084,Grocery,9.39
P03677,M0100,Electronics,83.23
P03678,M0330,Sports & Outdoor,12.68
P03679,M0152,Apparel,37.32
P03680,M0080,Toys & Kids,11.56
P03681,M0286,Pet Supplies,48.6
P03682,M0287,Electronics,9.74
P03683,M0331,Sports & Outdoor,25.41
P03684,M0304,Pet Supplies,25.73
P03685,M0397,Home & Living,199.34
P03686,M0230,Electronics,43.27
P03687,M0115,Sports & Outdoor,14.39
P03688,M0346,Apparel,45.45
P03689,M0106,Grocery,168.07
P03690,M0117,Home & Living,5.66
P03691,M0332,Apparel,11.49
P03692,M0353,Apparel,19.82
P03693,M0136,Apparel,16.85
P03694,M0292,Apparel,18.18
P03695,M0369,Home & Living,7.59
P03696,M0320,Grocery,86.8
P03697,M0002,Grocery,6.82
P03698,M0266,Sports & Outdoor,20.49
P03699,M0068,Apparel,62.88
P03700,M0339,Electronics,23.88
P03701,M0027,Beauty,10.16
P03702,M0398,Electronics,7.29
P03703,M0071,Grocery,19.95
P03704,M0169,Apparel,12.41
P03705,M0094,Beauty,29.51
P03706,M0326,Electronics,6.95
P03707,M0158,Sports & Outdoor,51.0
P03708,M0298,Beauty,27.22
P03709,M0027,Beauty,29.1
P03710,M0182,Electronics,89.74
P03711,M0365,Home & Living,16.54
P03712,M0371,Apparel,12.77
P03713,M0084,Grocery,14.98
P03714,M0158,Sports & Outdoor,20.63
P03715,M0164,Beauty,22.6
P03716,M0227,Grocery,11.62
P03717,M0215,Toys & Kids,3.97
P03718,M0043,Toys & Kids,14.81
P03719,M0306,Electronics,33.91
P03720,M0091,Beauty,27.73
P03721,M0126,Sports & Outdoor,72.21
P03722,M0337,Pet Supplies,142.58
P03723,M0276,Beauty,48.59
P03724,M0159,Sports & Outdoor,85.14
P03725,M0365,Home & Living,48.92
P03726,M0158,Sports & Outdoor,114.31
P03727,M0227,Grocery,129.77
P03728,M0099,Toys & Kids,57.75
P03729,M0074,Electronics,46.33
P03730,M0197,Apparel,20.4
P03731,M0226,Apparel,23.64
P03732,M0323,Sports & Outdoor,18.1
P03733,M0157,Electronics,42.91
P03734,M0359,Home & Living,12.83
P03735,M0243,Home & Living,20.66
P03736,M0029,Sports & Outdoor,2.95
P03737,M0296,Sports & Outdoor,115.67
P03738,M0230,Electronics,20.12
P03739,M0156,Toys & Kids,36.97
P03740,M0187,Electronics,91.1
P03741,M0121,Beauty,32.15
P03742,M0246,Home & Living,90.01
P03743,M0227,Grocery,8.02
P03744,M0179,Pet Supplies,212.22
P03745,M0115,Sports & Outdoor,65.26
P03746,M0160,Grocery,29.62
P03747,M0200,Pet Supplies,88.46
P03748,M0189,Electronics,8.57
P03749,M0124,Beauty,18.92
P03750,M0233,Home & Living,90.0
P03751,M0091,Beauty,4.57
P03752,M0201,Apparel,40.63
P03753,M0049,Toys & Kids,39.61
P03754,M0189,Electronics,144.36
P03755,M0314,Apparel,5.9
P03756,M0328,Home & Living,104.45
P03757,M0278,Grocery,14.83
P03758,M0299,Apparel,16.41
P03759,M0027,Beauty,8.17
P03760,M0137,Sports & Outdoor,9.22
P03761,M0262,Electronics,35.27
P03762,M0321,Apparel,9.02
P03763,M0234,Grocery,47.76
P03764,M0342,Apparel,13.51
P03765,M0110,Toys & Kids,8.23
P03766,M0062,Toys & Kids,15.26
P03767,M0035,Pet Supplies,33.22
P03768,M0234,Grocery,19.11
P03769,M0267,Beauty,25.3
P03770,M0115,Sports & Outdoor,45.91
P03771,M0314,Apparel,64.99
P03772,M0296,Sports & Outdoor,18.56
P03773,M0145,Pet Supplies,9.59
P03774,M0096,Apparel,26.27
P03775,M0297,Grocery,37.47
P03776,M0269,Sports & Outdoor,6.59
P03777,M0069,Home & Living,11.01
P03778,M0103,Grocery,12.84
P03779,M0195,Pet Supplies,20.35
P03780,M0205,Beauty,12.37
P03781,M0067,Pet Supplies,46.36
P03782,M0380,Apparel,5.79
P03783,M0156,Toys & Kids,5.92
P03784,M0153,Pet Supplies,18.17
P03785,M0025,Grocery,20.95
P03786,M0351,Sports & Outdoor,6.62
P03787,M0095,Pet Supplies,14.21
P03788,M0395,Toys & Kids,17.1
P03789,M0199,Apparel,17.22
P03790,M0350,Electronics,28.13
P03791,M0072,Electronics,13.53
P03792,M0067,Pet Supplies,92.76
P03793,M0321,Apparel,38.07
P03794,M0328,Home & Living,11.87
P03795,M0218,Home & Living,26.71
P03796,M0013,Toys & Kids,27.43
P03797,M0378,Toys & Kids,73.2
