customer_id,signup_date,channel_id,region
C000601,2025-02-13 20:13:04,social,MY
C000602,2023-11-10 00:45:15,referral,ID
C000603,2023-06-07 18:35:23,organic,TH
C000604,2024-07-07 07:25:32,organic,MY
C000605,2023-09-01 09:51:55,paid_search,VN
C000606,2024-06-16 16:24:18,social,ID
C000607,2025-03-25 01:43:20,paid_search,MY
C000608,2023-07-13 20:48:53,organic,ID
C000609,2023-03-26 22:42:41,organic,VN
C000610,2023-01-26 22:33:02,social,MY
C000611,2025-04-01 22:40:29,paid_search,MY
C000612,2024-02-08 10:32:10,social,ID
C000613,2023-12-17 22:07:51,paid_search,MY
C000614,2025-04-20 20:08:57,paid_search,SG
C000615,2023-02-25 12:24:33,organic,VN
C000616,2025-03-30 09:17:45,affiliate,SG
C000617,2024-11-01 03:27:19,organic,SG
C000618,2023-02-10 08:23:04,organic,VN
C000619,2024-02-16 12:15:19,referral,ID
C000620,2023-10-28 16:31:34,organic,MY
C000621,2024-04-12 15:54:14,paid_search,MY
C000622,2023-08-23 18:40:02,organic,SG
C000623,2025-04-18 16:15:39,email,SG
C000624,2023-10-31 19:30:11,paid_search,VN
C000625,2025-05-02 00:37:12,referral,SG
C000626,2025-01-20 08:15:36,email,SG
C000627,2024-04-01 09:05:43,social,TH
C000628,2024-05-23 11:22:39,organic,VN
C000629,2025-02-13 17:03:24,email,TH
C000630,2023-07-13 17:27:46,referral,SG
C000631,2024-10-02 07:43:01,referral,SG
C000632,2023-05-13 06:33:37,organic,PH
C000633,2025-06-17 12:08:07,email,TH
C000634,2024-11-29 09:33:11,email,VN
C000635,2024-10-06 19:59:04,affiliate,MY
C000636,2024-01-11 15:13:32,organic,TH
C000637,2024-07-05 01:45:00,email,PH
C000638,2025-02-09 14:35:57,email,MY
C000639,2024-02-03 01:00:09,referral,MY
C000640,2023-02-19 13:13:11,email,SG
C000641,2025-03-02 16:47:32,referral,TH
C000642,2024-11-16 00:23:15,paid_search,SG
C000643,2024-04-26 08:35:59,organic,SG
C000644,2023-09-16 00:40:53,paid_search,ID
C000645,2025-02-28 01:11:30,referral,TH
C000646,2024-12-04 23:57:38,organic,MY
C000647,2024-12-01 07:55:27,social,PH
C000648,2023-12-24 13:14:06,affiliate,SG
C000649,2025-04-17 19:52:57,referral,ID
C000650,2023-11-15 15:53:28,social,ID
C000651,2024-06-13 01:54:01,email,ID
C000652,2024-09-08 09:57:11,organic,ID
C000653,2023-05-17 01:26:44,paid_search,ID
C000654,2023-06-25 01:11:19,social,TH
C000655,2023-07-09 08:24:51,email,TH
C000656,2023-04-26 03:59:19,paid_search,PH
C000657,2024-12-02 11:32:58,organic,PH
C000658,2023-05-23 10:29:23,email,ID
C000659,2025-01-23 14:34:49,paid_search,TH
C000660,2024-09-06 06:45:31,referral,MY
C000661,2024-02-17 00:47:56,paid_search,ID
C000662,2023-08-31 02:15:02,referral,SG
C000663,2024-01-28 02:18:36,social,MY
C000664,2024-02-13 10:59:59,email,VN
C000665,2024-07-27 04:20:11,email,ID
C000666,2024-01-14 15:13:42,organic,SG
C000667,2024-04-29 09:43:10,paid_search,ID
C000668,2024-04-27 07:37:06,referral,MY
C000669,2024-01-20 20:25:47,organic,TH
C000670,2024-01-07 18:21:34,email,SG
C000671,2024-09-07 00:49:13,organic,ID
C000672,2025-02-28 21:52:13,email,TH
C000673,2024-10-04 09:31:28,organic,ID
C000674,2024-06-28 00:54:00,social,SG
C000675,2025-02-06 04:02:20,social,TH
C000676,2025-01-22 02:17:24,organic,TH
C000677,2023-02-26 02:38:01,paid_search,MY
C000678,2024-10-21 21:43:14,referral,SG
C000679,2023-09-04 21:59:22,email,ID
C000680,2025-03-07 23:12:22,affiliate,MY
C000681,2023-02-06 22:15:16,email,MY
C000682,2024-12-21 18:05:42,social,MY
C000683,2024-07-11 12:39:19,social,MY
C000684,2023-07-28 06:19:42,affiliate,VN
C000685,2024-12-31 17:00:40,social,PH
C000686,2024-02-22 03:31:57,paid_search,TH
C000687,2023-07-25 01:09:52,referral,SG
C000688,2025-06-09 17:18:32,affiliate,MY
C000689,2025-06-08 04:02:25,paid_search,SG
C000690,2023-07-22 07:52:17,organic,ID
C000691,2024-11-06 12:46:20,social,ID
C000692,2023-04-04 11:28:58,email,PH
C000693,2023-03-19 08:17:51,paid_search,MY
C000694,2023-04-30 14:43:40,email,SG
C000695,2023-01-15 21:33:20,social,ID
C000696,2023-06-21 06:50:08,paid_search,MY
C000697,2024-07-20 20:51:26,social,SG
C000698,2023-01-20 00:07:30,paid_search,MY
C000699,2024-08-23 17:14:24,email,SG
C000700,2024-01-20 05:43:04,organic,SG
C000701,2025-06-25 20:34:46,referral,MY
C000702,2023-02-15 16:06:27,paid_search,TH
C000703,2024-01-15 08:00:44,affiliate,VN
C000704,2023-02-28 00:57:53,email,SG
C000705,2024-08-17 10:52:36,organic,MY
C000706,2024-09-22 02:02:37,affiliate,VN
C000707,2024-03-17 20:00:24,paid_search,PH
C000708,2023-05-15 21:49:52,social,VN
C000709,2024-02-22 23:53:31,affiliate,MY
C000710,2023-07-18 18:35:26,affiliate,VN
C000711,2024-12-19 23:57:08,email,TH
C000712,2023-08-02 18:44:48,affiliate,SG
C000713,2023-09-10 18:50:45,paid_search,SG
C000714,2023-04-16 08:20:08,organic,PH
C000715,2025-05-10 03:02:09,organic,PH
C000716,2024-07-20 05:29:45,paid_search,MY
C000717,2025-04-12 04:03:41,social,ID
C000718,2024-07-05 22:48:46,paid_search,MY
C000719,2023-08-17 23:47:37,social,TH
C000720,2023-12-02 22:52:13,organic,MY
C000721,2023-08-23 07:19:01,paid_search,MY
C000722,2023-09-05 23:25:20,email,MY
C000723,2023-01-19 23:25:15,organic,MY
C000724,2023-05-01 05:40:43,email,PH
C000725,2024-01-20 09:01:24,email,VN
C000726,2023-05-04 17:44:28,social,SG
C000727,2025-05-18 21:08:20,referral,SG
C000728,2023-09-20 19:03:51,affiliate,SG
C000729,2024-03-18 04:03:22,organic,SG
C000730,2023-02-20 19:06:58,social,ID
C000731,2024-04-03 14:51:10,organic,MY
C000732,2025-01-21 05:37:19,paid_search,SG
C000733,2023-09-18 07:15:34,social,PH
C000734,2023-02-26 16:39:34,email,TH
C000735,2025-06-16 10:35:10,referral,SG
C000736,2025-05-04 05:27:51,email,TH
C000737,2023-11-13 20:12:23,email,MY
C000738,2024-02-16 22:34:03,social,ID
C000739,2024-02-23 06:09:54,organic,MY
C000740,2025-04-10 19:44:45,organic,SG
C000741,2024-02-02 02:34:21,social,MY
C000742,2024-02-05 19:10:45,email,PH
C000743,2023-05-28 15:33:56,organic,TH
C000744,2024-07-14 21:37:49,paid_search,ID
C000745,2024-08-21 21:16:15,organic,VN
C000746,2025-04-18 13:14:11,social,VN
C000747,2024-02-06 19:00:31,paid_search,VN
C000748,2023-11-25 16:40:38,organic,SG
C000749,2024-10-21 08:19:07,organic,SG
C000750,2023-09-11 22:07:24,paid_search,TH
C000751,2023-03-09 18:03:20,social,PH
C000752,2025-01-25 05:35:43,affiliate,ID
C000753,2024-02-01 13:47:41,organic,PH
C000754,2023-10-15 00:10:01,social,ID
C000755,2025-06-14 09:08:35,social,SG
C000756,2025-01-20 20:34:23,social,PH
C000757,2024-07-09 22:17:35,paid_search,VN
C000758,2025-02-27 08:14:13,organic,ID
C000759,2024-08-15 00:52:42,affiliate,TH
C000760,2025-02-18 08:57:13,affiliate,MY
C000761,2023-04-16 01:00:26,paid_search,ID
C000762,2024-01-08 19:54:19,social,MY
C000763,2024-09-07 17:53:22,organic,ID
C000764,2023-07-31 02:07:07,organic,ID
C000765,2025-06-14 10:12:06,organic,SG
C000766,2024-01-10 19:05:46,email,SG
C000767,2023-10-24 21:37:35,organic,SG
C000768,2023-07-03 14:00:32,organic,ID
C000769,2024-12-12 22:53:22,organic,MY
C000770,2024-01-15 16:05:22,organic,ID
C000771,2023-08-10 02:09:38,paid_search,ID
C000772,2023-07-14 09:51:40,social,SG
C000773,2025-01-23 21:58:24,social,TH
C000774,2023-02-03 03:06:51,paid_search,TH
C000775,2024-10-27 10:21:22,paid_search,ID
C000776,2024-07-14 03:16:06,email,SG
C000777,2025-01-09 03:31:50,paid_search,ID
C000778,2025-02-16 01:14:57,organic,ID
C000779,2024-11-13 01:59:13,referral,TH
C000780,2025-03-01 03:25:44,email,SG
C000781,2023-09-10 12:12:54,paid_search,TH
C000782,2024-01-10 06:29:03,organic,PH
C000783,2024-07-14 23:23:19,organic,VN
C000784,2024-02-24 14:34:26,organic,VN
C000785,2024-01-04 05:13:19,referral,SG
C000786,2025-01-16 04:30:57,social,ID
C000787,2024-10-06 17:41:44,organic,SG
C000788,2023-04-29 02:31:59,organic,ID
C000789,2025-06-20 02:41:46,organic,TH
C000790,2023-02-20 22:14:07,organic,TH
C000791,2023-02-14 03:21:30,social,PH
C000792,2024-11-15 02:32:32,paid_search,PH
C000793,2024-09-15 08:38:24,referral,SG
C000794,2024-12-26 19:19:44,email,VN
C000795,2024-02-12 09:47:27,affiliate,VN
C000796,2024-12-20 11:17:17,referral,TH
C000797,2023-07-20 09:16:00,affiliate,SG
C000798,2024-07-17 07:41:42,affiliate,SG
C000799,2023-02-11 07:25:50,paid_search,MY
C000800,2023-05-25 02:17:35,organic,SG
C000801,2024-07-04 19:36:45,organic,SG
C000802,2024-01-11 15:15:03,social,SG
C000803,2025-06-09 01:15:49,email,ID
C000804,2025-05-01 04:50:46,organic,ID
C000805,2024-04-01 13:48:25,referral,SG
C000806,2024-05-01 07:39:07,email,VN
C000807,2024-07-07 12:48:00,social,SG
C000808,2025-04-10 16:50:09,paid_search,MY
C000809,2023-06-06 02:53:36,organic,ID
C000810,2024-06-30 09:46:31,social,ID
C000811,2024-05-03 23:43:35,organic,MY
C000812,2024-07-02 19:57:54,social,TH
C000813,2024-04-09 09:15:45,paid_search,MY
C000814,2023-11-25 11:34:57,organic,SG
C000815,2023-08-13 09:57:41,paid_search,MY
C000816,2024-02-22 11:47:40,social,SG
C000817,2025-02-01 14:59:14,paid_search,PH
C000818,2023-05-05 17:17:49,affiliate,ID
C000819,2024-10-17 19:59:13,organic,SG
C000820,2025-06-16 08:27:22,affiliate,TH
C000821,2025-05-26 20:43:57,organic,TH
C000822,2023-08-04 09:37:32,organic,MY
C000823,2024-07-17 17:42:31,affiliate,PH
C000824,2025-06-10 14:34:48,email,ID
C000825,2023-07-01 16:51:32,social,SG
C000826,2024-09-30 03:20:23,email,TH
C000827,2023-02-01 20:11:16,paid_search,PH
C000828,2023-05-01 07:16:35,email,SG
C000829,2025-05-18 15:35:15,organic,SG
C000830,2023-10-18 15:03:15,email,ID
C000831,2024-01-05 02:31:32,affiliate,TH
C000832,2025-01-27 04:52:19,referral,SG
C000833,2024-08-26 05:48:15,email,PH
C000834,2024-04-15 07:03:14,social,SG
C000835,2025-02-19 11:55:18,social,TH
C000836,2023-09-20 06:52:11,paid_search,VN
C000837,2024-10-24 10:22:14,referral,SG
C000838,2023-03-10 09:23:04,social,ID
C000839,2023-07-10 11:34:46,paid_search,SG
C000840,2023-12-08 02:39:44,email,ID
C000841,2025-03-15 05:01:20,organic,ID
C000842,2025-06-08 19:00:41,referral,TH
C000843,2025-02-19 16:09:39,referral,ID
C000844,2024-04-07 06:26:24,organic,MY
C000845,2023-07-28 20:49:44,organic,SG
C000846,2025-02-13 08:01:43,email,SG
C000847,2023-10-03 08:50:30,organic,ID
C000848,2025-05-18 23:57:43,affiliate,VN
C000849,2024-11-03 22:51:49,organic,TH
C000850,2024-01-09 08:10:14,organic,MY
C000851,2023-06-16 11:07:43,organic,PH
C000852,2023-08-01 18:29:13,email,SG
C000853,2024-03-08 14:45:55,social,PH
C000854,2025-05-29 13:05:32,referral,SG
C000855,2024-10-09 22:48:09,affiliate,SG
C000856,2023-07-26 18:28:19,social,VN
C000857,2025-04-18 21:53:28,organic,MY
C000858,2023-10-04 06:01:19,organic,VN
C000859,2023-10-06 11:17:42,referral,TH
C000860,2023-08-24 05:05:00,organic,SG
C000861,2024-12-17 11:46:31,referral,SG
C000862,2024-11-22 17:52:02,referral,MY
C000863,2025-01-03 08:21:27,social,ID
C000864,2024-07-11 18:20:18,social,MY
C000865,2024-03-16 10:37:29,affiliate,SG
C000866,2025-03-15 05:22:56,email,SG
C000867,2024-02-06 08:12:48,email,ID
C000868,2024-11-27 23:57:20,paid_search,SG
C000869,2024-02-11 01:38:18,paid_search,MY
C000870,2024-10-01 11:44:36,paid_search,SG
C000871,2023-02-22 19:50:22,affiliate,VN
C000872,2024-09-16 12:10:07,social,ID
C000873,2023-05-08 19:46:45,email,SG
C000874,2025-01-24 11:08:19,organic,TH
C000875,2025-04-15 13:47:34,referral,MY
C000876,2025-01-12 03:49:31,paid_search,ID
C000877,2024-06-18 13:32:28,email,SG
C000878,2023-04-11 16:14:22,organic,MY
C000879,2025-01-23 09:02:23,referral,VN
C000880,2023-07-26 11:53:53,social,SG
C000881,2023-10-12 18:46:27,paid_search,ID
C000882,2024-08-24 23:16:54,paid_search,SG
C000883,2024-09-01 05:31:11,paid_search,MY
C000884,2023-03-01 02:53:59,paid_search,ID
C000885,2023-09-26 19:56:52,organic,SG
C000886,2024-11-27 23:16:10,paid_search,SG
C000887,2023-04-02 07:51:50,paid_search,MY
C000888,2024-06-29 20:40:42,paid_search,MY
C000889,2025-04-20 06:34:09,email,PH
C000890,2023-06-29 19:51:12,paid_search,ID
C000891,2023-05-11 03:31:25,organic,VN
C000892,2024-05-28 09:39:16,referral,PH
C000893,2023-10-06 11:10:45,paid_search,SG
C000894,2024-12-01 20:05:35,social,VN
C000895,2023-05-27 16:13:55,affiliate,PH
C000896,2024-08-03 07:38:03,email,MY
C000897,2024-11-02 10:10:58,social,ID
C000898,2024-04-06 08:25:30,social,MY
C000899,2024-11-02 11:54:57,referral,SG
C000900,2023-12-20 10:04:53,referral,SG
C000901,2023-08-28 02:06:11,organic,SG
C000902,2024-06-30 22:53:59,social,MY
C000903,2023-07-26 21:35:39,referral,ID
C000904,2024-06-07 19:49:36,referral,SG
C000905,2023-02-08 19:30:05,organic,SG
C000906,2024-11-05 10:49:05,paid_search,SG
C000907,2023-10-05 17:42:15,social,PH
C000908,2024-03-06 04:29:55,organic,TH
C000909,2023-03-04 19:41:42,social,SG
C000910,2024-12-15 11:44:44,paid_search,TH
C000911,2025-01-04 22:13:16,paid_search,VN
C000912,2023-05-12 05:26:02,paid_search,TH
C000913,2023-04-12 00:15:57,referral,VN
C000914,2023-08-28 08:52:17,referral,MY
C000915,2024-04-29 14:30:29,referral,SG
C000916,2024-06-26 17:58:26,affiliate,VN
C000917,2023-11-09 02:02:52,affiliate,VN
C000918,2023-08-28 11:52:43,paid_search,SG
C000919,2024-10-25 14:54:50,organic,ID
C000920,2025-06-24 16:53:16,referral,ID
C000921,2025-04-25 19:11:15,social,MY
C000922,2024-08-24 23:01:59,paid_search,ID
C000923,2023-10-26 11:06:24,affiliate,SG
C000924,2024-05-30 17:29:43,paid_search,MY
C000925,2023-12-22 11:00:17,affiliate,SG
C000926,2024-05-04 04:21:09,social,SG
C000927,2024-11-16 12:10:38,organic,ID
C000928,2023-08-27 03:24:01,referral,MY
C000929,2023-09-18 21:29:08,email,MY
C000930,2023-02-15 11:21:35,social,SG
C000931,2023-06-18 21:11:53,social,ID
C000932,2024-07-24 00:03:44,organic,SG
C000933,2023-10-05 17:32:46,organic,SG
C000934,2024-08-19 11:02:36,organic,TH
C000935,2023-05-07 10:50:03,organic,ID
C000936,2023-06-10 19:55:27,paid_search,ID
C000937,2024-10-20 20:55:19,social,ID
C000938,2025-06-17 13:42:37,organic,MY
C000939,2025-02-23 18:49:59,social,SG
C000940,2024-03-09 18:30:44,organic,MY
C000941,2023-02-16 14:43:02,organic,TH
C000942,2023-12-14 15:53:10,affiliate,ID
C000943,2023-07-03 10:09:11,affiliate,TH
C000944,2024-05-04 16:15:42,referral,VN
C000945,2023-02-19 08:24:35,organic,SG
C000946,2023-03-07 03:18:47,email,VN
C000947,2024-12-16 22:48:36,organic,ID
C000948,2023-05-17 01:09:02,social,ID
C000949,2025-06-14 23:19:16,referral,ID
C000950,2024-01-14 15:57:42,paid_search,MY
C000951,2024-06-02 11:09:00,affiliate,SG
C000952,2024-10-02 19:34:15,email,SG
C000953,2023-03-13 18:02:48,paid_search,MY
C000954,2023-11-12 21:50:06,organic,SG
C000955,2025-02-26 12:10:22,referral,SG
C000956,2025-02-25 15:57:07,paid_search,SG
C000957,2025-03-17 12:47:34,organic,PH
C000958,2024-09-30 08:49:19,organic,SG
C000959,2025-04-29 22:37:12,affiliate,PH
C000960,2024-11-05 05:23:32,organic,ID
C000961,2023-08-12 11:36:41,affiliate,SG
C000962,2023-05-06 16:21:04,email,SG
C000963,2023-07-24 15:59:13,paid_search,SG
C000964,2024-04-10 13:14:18,paid_search,MY
C000965,2023-10-14 03:52:38,email,SG
C000966,2023-03-04 11:05:43,paid_search,VN
C000967,2025-05-14 00:53:47,organic,MY
C000968,2023-04-08 21:22:31,organic,ID
C000969,2023-09-19 00:58:20,referral,ID
C000970,2024-07-18 05:52:11,email,ID
C000971,2024-05-23 05:37:04,social,PH
C000972,2024-06-01 07:27:48,organic,MY
C000973,2025-02-08 21:28:50,paid_search,MY
C000974,2024-12-05 17:06:23,email,PH
C000975,2024-10-08 09:16:42,organic,PH
C000976,2025-06-25 18:24:39,affiliate,TH
C000977,2024-04-05 23:13:42,referral,TH
C000978,2024-04-28 02:55:11,paid_search,MY
C000979,2024-09-07 07:31:42,referral,ID
C000980,2025-01-23 05:08:56,email,MY
C000981,2023-02-09 05:25:01,social,ID
C000982,2023-10-29 08:23:14,organic,VN
C000983,2024-04-29 17:34:43,affiliate,MY
C000984,2023-09-19 14:19:45,paid_search,ID
C000985,2024-07-31 01:32:57,referral,TH
C000986,2024-12-19 00:35:01,paid_search,SG
C000987,2023-11-03 03:37:37,paid_search,ID
C000988,2023-08-07 10:43:24,affiliate,TH
C000989,2023-11-23 12:13:37,paid_search,SG
C000990,2024-02-07 05:48:59,organic,SG
C000991,2025-06-28 19:18:42,referral,SG
C000992,2023-12-04 22:11:04,organic,SG
C000993,2023-12-22 08:58:06,referral,MY
C000994,2024-06-24 19:05:40,affiliate,TH
C000995,2024-11-23 14:35:25,organic,MY
C000996,2023-01-31 19:14:44,social,ID
C000997,2024-07-28 06:57:13,affiliate,SG
C000998,2024-10-29 04:03:58,affiliate,VN
C000999,2023-10-04 06:51:51,social,MY
C001000,2024-04-23 05:30:51,email,TH
C001001,2024-02-15 08:27:28,social,SG
C001002,2023-11-25 12:34:10,organic,TH
C001003,2024-08-03 05:02:57,social,ID
C001004,2025-02-13 22:16:56,paid_search,PH
C001005,2025-01-31 07:56:12,paid_search,MY
C001006,2023-03-08 07:35:49,paid_search,VN
C001007,2024-04-02 01:35:06,referral,MY
C001008,2024-06-20 16:41:14,organic,SG
C001009,2024-09-16 13:41:39,organic,ID
C001010,2023-09-20 12:38:58,organic,SG
C001011,2023-04-01 08:45:34,organic,TH
C001012,2023-08-08 22:42:32,affiliate,MY
C001013,2024-03-07 02:06:46,paid_search,TH
C001014,2024-04-29 02:08:41,organic,MY
C001015,2023-05-13 15:10:40,affiliate,ID
C001016,2023-05-22 07:22:00,organic,TH
C001017,2024-07-14 20:05:24,paid_search,ID
C001018,2023-02-14 03:25:11,referral,ID
C001019,2023-06-17 07:21:27,email,ID
C001020,2023-05-31 09:27:01,organic,ID
C001021,2025-05-11 02:48:11,email,TH
C001022,2025-03-05 23:44:20,social,MY
C001023,2024-10-05 16:37:45,social,SG
C001024,2023-08-15 20:34:29,organic,TH
C001025,2025-04-21 15:24:00,referral,ID
C001026,2025-04-17 09:56:06,social,VN
C001027,2025-06-02 12:21:22,email,PH
C001028,2025-01-09 06:25:46,affiliate,VN
C001029,2023-03-27 00:34:32,referral,ID
C001030,2023-09-20 21:53:46,email,TH
C001031,2023-09-24 19:38:07,paid_search,MY
C001032,2024-10-10 17:16:54,organic,SG
C001033,2023-12-16 09:37:22,social,TH
C001034,2023-07-30 21:57:00,organic,TH
C001035,2024-03-08 18:09:20,email,SG
C001036,2023-05-22 11:27:27,email,VN
C001037,2024-02-04 09:37:59,social,VN
C001038,2024-09-11 20:57:46,organic,MY
C001039,2023-12-04 04:17:16,referral,SG
C001040,2023-03-05 04:14:52,social,VN
C001041,2023-06-18 01:52:36,social,SG
C001042,2024-04-08 09:09:09,social,SG
C001043,2024-01-10 19:12:26,organic,ID
C001044,2023-02-03 15:11:41,email,TH
C001045,2023-08-27 06:39:20,organic,TH
C001046,2024-04-04 17:53:50,social,ID
C001047,2024-10-21 02:52:27,organic,VN
C001048,2023-04-07 17:06:33,organic,ID
C001049,2023-02-02 21:56:48,organic,ID
C001050,2025-04-28 08:07:37,organic,SG
C001051,2025-06-02 07:01:14,referral,MY
C001052,2025-03-19 09:52:39,referral,MY
C001053,2024-07-18 01:56:44,organic,SG
C001054,2025-02-07 02:40:38,organic,MY
C001055,2023-04-29 03:43:47,email,SG
C001056,2023-03-31 04:57:14,organic,SG
C001057,2025-01-19 12:42:15,paid_search,ID
C001058,2023-06-15 20:05:18,organic,SG
C001059,2025-02-23 19:05:50,social,SG
C001060,2023-07-23 09:42:46,affiliate,TH
C001061,2024-08-06 02:41:44,organic,TH
C001062,2025-05-25 17:45:38,affiliate,ID
C001063,2024-06-10 14:59:41,referral,SG
C001064,2023-06-21 12:21:49,affiliate,ID
C001065,2023-03-13 22:41:18,email,TH
C001066,2025-03-13 23:44:08,referral,SG
C001067,2023-06-09 11:49:05,social,SG
C001068,2024-10-10 01:51:05,referral,MY
C001069,2024-05-09 07:39:50,organic,MY
C001070,2025-03-25 02:13:15,email,SG
C001071,2023-02-06 07:44:17,social,SG
C001072,2023-07-20 18:33:18,organic,MY
C001073,2023-11-30 22:47:12,paid_search,ID
C001074,2023-09-15 15:40:04,organic,ID
C001075,2023-05-06 16:58:18,paid_search,PH
C001076,2025-02-21 22:00:34,organic,SG
C001077,2024-11-21 13:10:10,organic,TH
C001078,2025-05-28 09:26:40,paid_search,MY
C001079,2024-04-16 22:22:34,social,TH
C001080,2024-04-12 06:40:31,organic,TH
C001081,2025-06-04 06:06:30,organic,ID
C001082,2023-11-13 14:21:49,paid_search,ID
C001083,2025-06-23 00:11:17,paid_search,ID
C001084,2023-07-18 10:09:57,organic,TH
C001085,2023-10-05 02:12:38,affiliate,SG
C001086,2023-06-28 09:16:46,paid_search,MY
C001087,2025-03-16 12:51:28,paid_search,VN
C001088,2023-05-09 15:53:44,social,ID
C001089,2024-02-23 23:20:32,referral,SG
C001090,2023-05-15 23:54:07,paid_search,PH
C001091,2023-10-13 14:14:19,organic,PH
C001092,2023-11-18 05:54:58,social,ID
C001093,2025-06-01 23:43:59,paid_search,ID
C001094,2023-10-17 05:05:24,paid_search,SG
C001095,2024-05-23 03:11:09,affiliate,ID
C001096,2023-05-28 16:31:47,affiliate,PH
C001097,2023-10-24 06:19:06,social,SG
C001098,2025-04-25 01:56:25,organic,MY
C001099,2023-04-22 05:48:39,social,VN
C001100,2025-05-05 09:15:24,affiliate,MY
C001101,2024-10-04 16:37:48,affiliate,PH
C001102,2024-12-17 20:51:36,organic,MY
C001103,2023-02-05 04:55:23,organic,SG
C001104,2025-02-13 02:58:16,organic,PH
C001105,2023-06-01 21:54:13,referral,SG
C001106,2024-12-13 01:10:56,paid_search,ID
C001107,2023-11-23 10:16:57,paid_search,SG
C001108,2025-04-10 16:33:02,paid_search,TH
C001109,2024-07-13 06:24:33,organic,SG
C001110,2023-12-18 04:58:01,referral,TH
C001111,2023-09-30 00:00:58,paid_search,PH
C001112,2023-05-07 18:05:01,organic,SG
C001113,2023-06-27 10:13:32,email,MY
C001114,2024-03-21 05:02:10,social,TH
C001115,2024-10-01 00:43:22,email,PH
C001116,2024-11-07 21:02:15,referral,MY
C001117,2023-01-19 10:52:15,organic,PH
C001118,2023-12-31 12:35:10,organic,VN
C001119,2023-04-05 05:49:18,organic,TH
C001120,2024-06-05 15:02:35,email,MY
C001121,2024-04-20 01:10:09,affiliate,ID
C001122,2023-06-18 19:38:41,paid_search,TH
C001123,2023-09-19 10:52:26,email,ID
C001124,2025-01-01 07:10:48,email,SG
C001125,2024-03-16 09:24:29,affiliate,ID
C001126,2024-12-20 21:30:19,paid_search,VN
C001127,2023-08-16 03:54:01,organic,MY
C001128,2025-06-04 01:24:34,email,ID
C001129,2023-06-17 17:11:04,referral,MY
C001130,2023-03-17 20:26:13,email,SG
C001131,2025-06-10 02:23:35,referral,SG
C001132,2023-12-11 15:34:59,paid_search,MY
C001133,2025-04-20 18:44:54,email,ID
C001134,2024-08-10 20:14:24,organic,TH
